Date,Location,Price,CC.Loyalty,CC.Loyalty.Type,CreditCardTimestamp
01/14/2014,Hippokampos,28.45,6895,CC,01/14/2014 21:04
01/14/2014,Katerina Cafe ,18.35,9617,CC,01/14/2014 21:10
01/14/2014,Roberts and Sons,223.81,9405,CC,01/14/2014 21:14
01/14/2014,Frydos Autosupply n' More,49.21,4948,CC,01/14/2014 21:28
01/14/2014,Hippokampos,22.13,2540,CC,01/14/2014 21:31
01/14/2014,Guy's Gyros,26.14,7354,CC,01/14/2014 21:31
01/15/2014,Hallowed Grounds,11.98,7889,CC,01/15/2014 07:33
01/15/2014,Brew've Been Served,3.71,7384,CC,01/15/2014 07:34
01/15/2014,Hallowed Grounds,5.28,9617,CC,01/15/2014 07:36
01/15/2014,Brew've Been Served,15.5,6816,CC,01/15/2014 07:36
01/15/2014,Hallowed Grounds,5.95,8129,CC,01/15/2014 07:39
01/15/2014,Brew've Been Served,19.87,9683,CC,01/15/2014 07:40
01/15/2014,Hallowed Grounds,12.17,7108,CC,01/15/2014 07:44
01/15/2014,Coffee Cameleon,19.93,2142,CC,01/15/2014 07:45
01/15/2014,Brew've Been Served,11.47,9405,CC,01/15/2014 07:45
01/15/2014,Brew've Been Served,6.58,7819,CC,01/15/2014 07:48
01/15/2014,Brew've Been Served,11.23,1286,CC,01/15/2014 07:49
01/15/2014,Brew've Been Served,19.24,7354,CC,01/15/2014 07:50
01/15/2014,Coffee Cameleon,14.47,3547,CC,01/15/2014 07:51
01/15/2014,Hallowed Grounds,78.69,6691,CC,01/15/2014 07:51
01/15/2014,Coffee Cameleon,5.49,7253,CC,01/15/2014 07:56
01/15/2014,Brew've Been Served,4.92,4795,CC,01/15/2014 07:57
01/15/2014,Brew've Been Served,3.14,4948,CC,01/15/2014 07:58
01/15/2014,Brew've Been Served,5.75,8411,CC,01/15/2014 07:58
01/15/2014,Brew've Been Served,14.06,3484,CC,01/15/2014 07:58
01/15/2014,Hallowed Grounds,14.33,3492,CC,01/15/2014 07:59
01/15/2014,Brew've Been Served,8.42,5368,CC,01/15/2014 08:00
01/15/2014,Hallowed Grounds,15.27,1310,CC,01/15/2014 08:00
01/15/2014,Brew've Been Served,49.7,4434,CC,01/15/2014 08:01
01/15/2014,Brew've Been Served,15.58,3853,CC,01/15/2014 08:02
01/15/2014,Coffee Cameleon,56.31,2418,CC,01/15/2014 08:05
01/15/2014,Brew've Been Served,12.39,5407,CC,01/15/2014 08:05
01/15/2014,Brew've Been Served,3.47,8202,CC,01/15/2014 08:06
01/15/2014,Hallowed Grounds,14.39,2681,CC,01/15/2014 08:13
01/15/2014,Brew've Been Served,18.58,6901,CC,01/15/2014 08:14
01/15/2014,Carlyle Chemical Inc.,3608.08,7792,CC,01/15/2014 09:34
01/15/2014,Nationwide Refinery,1903.77,9152,CC,01/15/2014 10:00
01/15/2014,Nationwide Refinery,1391.24,9735,CC,01/15/2014 10:14
01/15/2014,Stewart and Sons Fabrication,4545.38,9152,CC,01/15/2014 11:18
01/15/2014,Stewart and Sons Fabrication,4740.68,9735,CC,01/15/2014 11:44
01/15/2014,Nationwide Refinery,3004.98,7792,CC,01/15/2014 11:55
01/15/2014,Bean There Done That,5.34,9635,CC,01/15/2014 12:00
01/15/2014,Jack's Magical Beans,11.15,6899,CC,01/15/2014 12:00
01/15/2014,Brewed Awakenings,91.62,2540,CC,01/15/2014 12:00
01/15/2014,Bean There Done That,93.13,1877,CC,01/15/2014 12:00
01/15/2014,Brewed Awakenings,3.62,8332,CC,01/15/2014 12:00
01/15/2014,Bean There Done That,18.96,1321,CC,01/15/2014 12:00
01/15/2014,Bean There Done That,15.24,6895,CC,01/15/2014 12:00
01/15/2014,Jack's Magical Beans,5.3,9241,CC,01/15/2014 12:00
01/15/2014,Jack's Magical Beans,84.06,8156,CC,01/15/2014 12:00
01/15/2014,Jack's Magical Beans,19.54,2463,CC,01/15/2014 12:00
01/15/2014,Abila Airport,3152.41,8642,CC,01/15/2014 12:25
01/15/2014,Kalami Kafenion,22.39,8156,CC,01/15/2014 13:08
01/15/2014,Ouzeri Elian,8.93,7253,CC,01/15/2014 13:10
01/15/2014,Hippokampos,36.7,8332,CC,01/15/2014 13:12
01/15/2014,Hippokampos,118.89,9683,CC,01/15/2014 13:12
01/15/2014,Katerina Cafe ,24.15,7792,CC,01/15/2014 13:13
01/15/2014,Katerina Cafe ,88.56,2418,CC,01/15/2014 13:17
01/15/2014,Guy's Gyros,14.37,1415,CC,01/15/2014 13:22
01/15/2014,Abila Zacharo,31,7889,CC,01/15/2014 13:22
01/15/2014,Ouzeri Elian,12.9,3484,CC,01/15/2014 13:22
01/15/2014,Hippokampos,13,6899,CC,01/15/2014 13:24
01/15/2014,Abila Zacharo,23.51,7688,CC,01/15/2014 13:26
01/15/2014,Katerina Cafe ,55.6,1286,CC,01/15/2014 13:27
01/15/2014,Ouzeri Elian,36.47,1321,CC,01/15/2014 13:31
01/15/2014,Kalami Kafenion,26.17,1874,CC,01/15/2014 13:35
01/15/2014,Kalami Kafenion,37.15,8411,CC,01/15/2014 13:36
01/15/2014,Kalami Kafenion,38.5,5407,CC,01/15/2014 13:37
01/15/2014,Hippokampos,8.75,9405,CC,01/15/2014 13:39
01/15/2014,Gelatogalore,9.61,2463,CC,01/15/2014 13:39
01/15/2014,Ouzeri Elian,25.7,5368,CC,01/15/2014 13:40
01/15/2014,Hippokampos,82.61,2540,CC,01/15/2014 13:41
01/15/2014,Guy's Gyros,49.34,7354,CC,01/15/2014 13:41
01/15/2014,Hippokampos,32.4,1877,CC,01/15/2014 13:42
01/15/2014,Ouzeri Elian,22.86,7108,CC,01/15/2014 13:42
01/15/2014,Guy's Gyros,15.89,2142,CC,01/15/2014 13:44
01/15/2014,Abila Zacharo,88.83,9635,CC,01/15/2014 13:45
01/15/2014,Kalami Kafenion,47.86,6895,CC,01/15/2014 13:45
01/15/2014,Guy's Gyros,12.19,6691,CC,01/15/2014 13:45
01/15/2014,Gelatogalore,24.96,7117,CC,01/15/2014 13:46
01/15/2014,Guy's Gyros,16.58,8202,CC,01/15/2014 13:46
01/15/2014,Abila Zacharo,20.44,7384,CC,01/15/2014 13:47
01/15/2014,Ouzeri Elian,26.61,8129,CC,01/15/2014 13:51
01/15/2014,Gelatogalore,31.21,3853,CC,01/15/2014 13:55
01/15/2014,Gelatogalore,39.4,7819,CC,01/15/2014 13:58
01/15/2014,Abila Zacharo,33.8,3547,CC,01/15/2014 13:58
01/15/2014,Gelatogalore,42.36,2681,CC,01/15/2014 13:59
01/15/2014,Guy's Gyros,25.58,9617,CC,01/15/2014 14:00
01/15/2014,Katerina Cafe ,12.12,1310,CC,01/15/2014 14:00
01/15/2014,Hippokampos,118.23,4434,CC,01/15/2014 14:02
01/15/2014,Abila Zacharo,24.53,3492,CC,01/15/2014 14:02
01/15/2014,Abila Zacharo,46.82,4948,CC,01/15/2014 14:04
01/15/2014,Kronos Pipe and Irrigation,2564,4530,CC,01/15/2014 14:12
01/15/2014,Kalami Kafenion,28.82,6901,CC,01/15/2014 14:13
01/15/2014,Carlyle Chemical Inc.,1112.04,7792,CC,01/15/2014 14:25
01/15/2014,Maximum Iron and Steel,4788.22,4530,CC,01/15/2014 15:11
01/15/2014,Abila Airport,875.87,8642,CC,01/15/2014 15:40
01/15/2014,Carlyle Chemical Inc.,1392.73,7792,CC,01/15/2014 17:01
01/15/2014,Ouzeri Elian,28.86,9241,CC,01/15/2014 19:18
01/15/2014,Katerina Cafe ,39.23,3492,CC,01/15/2014 19:50
01/15/2014,Frydos Autosupply n' More,18.91,2540,CC,01/15/2014 19:52
01/15/2014,Guy's Gyros,98.04,3484,CC,01/15/2014 19:53
01/15/2014,Hippokampos,13.02,1415,CC,01/15/2014 19:55
01/15/2014,Guy's Gyros,31.04,4434,CC,01/15/2014 19:55
01/15/2014,General Grocer,126.2,7819,CC,01/15/2014 19:56
01/15/2014,Katerina Cafe ,25.08,8129,CC,01/15/2014 19:59
01/15/2014,Katerina Cafe ,29.84,2142,CC,01/15/2014 20:00
01/15/2014,Guy's Gyros,28.75,7354,CC,01/15/2014 20:02
01/15/2014,Frydos Autosupply n' More,235.27,9683,CC,01/15/2014 20:04
01/15/2014,Katerina Cafe ,11.45,9617,CC,01/15/2014 20:05
01/15/2014,Guy's Gyros,44.91,5368,CC,01/15/2014 20:06
01/15/2014,Guy's Gyros,36.35,6816,CC,01/15/2014 20:08
01/15/2014,Hippokampos,35.12,9635,CC,01/15/2014 20:10
01/15/2014,Shoppers' Delight,162,8332,CC,01/15/2014 20:10
01/15/2014,Hippokampos,11.8,7688,CC,01/15/2014 20:16
01/15/2014,Katerina Cafe ,29.33,8411,CC,01/15/2014 20:17
01/15/2014,Hippokampos,10.35,1321,CC,01/15/2014 20:23
01/15/2014,Katerina Cafe ,39.63,1310,CC,01/15/2014 20:23
01/15/2014,Hippokampos,16.37,1877,CC,01/15/2014 20:24
01/15/2014,Katerina Cafe ,61.61,8202,CC,01/15/2014 20:26
01/15/2014,Ouzeri Elian,23.18,6899,CC,01/15/2014 20:29
01/15/2014,Katerina Cafe ,29.66,2418,CC,01/15/2014 20:29
01/15/2014,Frydos Autosupply n' More,18.66,1874,CC,01/15/2014 20:33
01/15/2014,Albert's Fine Clothing,228.15,7117,CC,01/15/2014 20:46
01/15/2014,Frydos Autosupply n' More,276.88,4948,CC,01/15/2014 20:57
01/15/2014,Guy's Gyros,61.43,3853,CC,01/15/2014 20:59
01/15/2014,Katerina Cafe ,13.77,7253,CC,01/15/2014 21:05
01/15/2014,Guy's Gyros,27.01,1286,CC,01/15/2014 21:05
01/15/2014,Ouzeri Elian,8.57,2681,CC,01/15/2014 21:05
01/15/2014,Hippokampos,101.14,6895,CC,01/15/2014 21:08
01/15/2014,Katerina Cafe ,27.48,3547,CC,01/15/2014 21:21
01/15/2014,Hippokampos,37.16,8156,CC,01/15/2014 21:42
01/16/2014,Kronos Mart,298.83,7108,CC,01/16/2014 07:30
01/16/2014,Brew've Been Served,25.05,5368,CC,01/16/2014 07:33
01/16/2014,Brew've Been Served,8.18,7354,CC,01/16/2014 07:34
01/16/2014,Brew've Been Served,19.9,3484,CC,01/16/2014 07:36
01/16/2014,Coffee Cameleon,67.19,3547,CC,01/16/2014 07:38
01/16/2014,Hallowed Grounds,13.84,7889,CC,01/16/2014 07:44
01/16/2014,Hallowed Grounds,18.2,7108,CC,01/16/2014 07:44
01/16/2014,Hallowed Grounds,17.74,3492,CC,01/16/2014 07:44
01/16/2014,Hallowed Grounds,17.92,8129,CC,01/16/2014 07:45
01/16/2014,Brew've Been Served,7.31,7384,CC,01/16/2014 07:50
01/16/2014,Hallowed Grounds,44.98,9617,CC,01/16/2014 07:51
01/16/2014,Hallowed Grounds,9.6,1310,CC,01/16/2014 07:51
01/16/2014,Brew've Been Served,12.67,1286,CC,01/16/2014 07:52
01/16/2014,Brew've Been Served,4.7,4795,CC,01/16/2014 07:53
01/16/2014,Brew've Been Served,83.84,4948,CC,01/16/2014 07:54
01/16/2014,Hallowed Grounds,7.22,1874,CC,01/16/2014 07:54
01/16/2014,Brew've Been Served,12.83,6816,CC,01/16/2014 07:55
01/16/2014,Brew've Been Served,4.33,9683,CC,01/16/2014 07:56
01/16/2014,Brew've Been Served,5.82,3853,CC,01/16/2014 08:02
01/16/2014,Coffee Cameleon,63.14,2418,CC,01/16/2014 08:03
01/16/2014,Hallowed Grounds,72.61,9405,CC,01/16/2014 08:03
01/16/2014,Brew've Been Served,16.67,6901,CC,01/16/2014 08:03
01/16/2014,Hallowed Grounds,12.19,9551,CC,01/16/2014 08:05
01/16/2014,Hallowed Grounds,18.23,6691,CC,01/16/2014 08:07
01/16/2014,Brew've Been Served,90.33,8202,CC,01/16/2014 08:08
01/16/2014,Brew've Been Served,17.44,4434,CC,01/16/2014 08:09
01/16/2014,Hallowed Grounds,4.6,2681,CC,01/16/2014 08:09
01/16/2014,Brew've Been Served,16.9,7819,CC,01/16/2014 08:19
01/16/2014,Brew've Been Served,11.21,8411,CC,01/16/2014 08:23
01/16/2014,Abila Airport,1676.53,3506,CC,01/16/2014 09:18
01/16/2014,Carlyle Chemical Inc.,419.93,7792,CC,01/16/2014 09:52
01/16/2014,Nationwide Refinery,1494.44,9735,CC,01/16/2014 10:16
01/16/2014,Stewart and Sons Fabrication,940.3,3506,CC,01/16/2014 11:06
01/16/2014,Nationwide Refinery,4742.67,7792,CC,01/16/2014 11:25
01/16/2014,Stewart and Sons Fabrication,4543.31,9735,CC,01/16/2014 11:45
01/16/2014,Coffee Shack,10.48,7117,CC,01/16/2014 12:00
01/16/2014,Bean There Done That,19.82,1415,CC,01/16/2014 12:00
01/16/2014,Bean There Done That,12.33,9635,CC,01/16/2014 12:00
01/16/2014,Brewed Awakenings,17.91,7688,CC,01/16/2014 12:00
01/16/2014,Jack's Magical Beans,9.12,6899,CC,01/16/2014 12:00
01/16/2014,Brewed Awakenings,6.53,2540,CC,01/16/2014 12:00
01/16/2014,Bean There Done That,5.56,1877,CC,01/16/2014 12:00
01/16/2014,Brewed Awakenings,6.39,8332,CC,01/16/2014 12:00
01/16/2014,Bean There Done That,98.34,1321,CC,01/16/2014 12:00
01/16/2014,Bean There Done That,17.4,6895,CC,01/16/2014 12:00
01/16/2014,Jack's Magical Beans,14.86,9241,CC,01/16/2014 12:00
01/16/2014,Jack's Magical Beans,12.56,8156,CC,01/16/2014 12:00
01/16/2014,Jack's Magical Beans,6.95,2463,CC,01/16/2014 12:00
01/16/2014,Nationwide Refinery,2047.28,3506,CC,01/16/2014 12:32
01/16/2014,Abila Airport,3917.3,8642,CC,01/16/2014 12:40
01/16/2014,Katerina Cafe ,11.08,9683,CC,01/16/2014 13:17
01/16/2014,Katerina Cafe ,27.82,7688,CC,01/16/2014 13:19
01/16/2014,Hippokampos,17.66,8332,CC,01/16/2014 13:19
01/16/2014,Abila Zacharo,64.71,1286,CC,01/16/2014 13:22
01/16/2014,Abila Airport,3138.98,2276,CC,01/16/2014 13:22
01/16/2014,Hippokampos,26.15,8156,CC,01/16/2014 13:22
01/16/2014,Guy's Gyros,31.48,7889,CC,01/16/2014 13:23
01/16/2014,Katerina Cafe ,34.9,7792,CC,01/16/2014 13:23
01/16/2014,Hippokampos,36.17,6899,CC,01/16/2014 13:26
01/16/2014,Katerina Cafe ,34.02,3484,CC,01/16/2014 13:27
01/16/2014,Katerina Cafe ,39.74,5407,CC,01/16/2014 13:27
01/16/2014,Abila Zacharo,31.31,3547,CC,01/16/2014 13:27
01/16/2014,Guy's Gyros,10.27,9551,CC,01/16/2014 13:28
01/16/2014,Hippokampos,16.53,7253,CC,01/16/2014 13:30
01/16/2014,Hippokampos,10.38,2540,CC,01/16/2014 13:30
01/16/2014,Gelatogalore,12.33,2463,CC,01/16/2014 13:33
01/16/2014,Hippokampos,13.05,6691,CC,01/16/2014 13:35
01/16/2014,Hippokampos,31.14,1415,CC,01/16/2014 13:36
01/16/2014,Gelatogalore,22.19,9405,CC,01/16/2014 13:37
01/16/2014,Abila Zacharo,69.27,4795,CC,01/16/2014 13:39
01/16/2014,Guy's Gyros,29.7,7819,CC,01/16/2014 13:42
01/16/2014,Hippokampos,14.89,1321,CC,01/16/2014 13:43
01/16/2014,Katerina Cafe ,38.32,5368,CC,01/16/2014 13:43
01/16/2014,Guy's Gyros,13.48,6816,CC,01/16/2014 13:44
01/16/2014,Hippokampos,18.18,7354,CC,01/16/2014 13:44
01/16/2014,Ouzeri Elian,12.47,3853,CC,01/16/2014 13:45
01/16/2014,Kalami Kafenion,9.27,8202,CC,01/16/2014 13:45
01/16/2014,Ouzeri Elian,18.27,2142,CC,01/16/2014 13:45
01/16/2014,Abila Zacharo,36.02,7108,CC,01/16/2014 13:47
01/16/2014,Kalami Kafenion,91.38,9635,CC,01/16/2014 13:48
01/16/2014,Abila Zacharo,24.38,4948,CC,01/16/2014 13:48
01/16/2014,Gelatogalore,32.4,1874,CC,01/16/2014 13:48
01/16/2014,Hippokampos,29.93,9617,CC,01/16/2014 13:48
01/16/2014,Kalami Kafenion,11.83,3492,CC,01/16/2014 13:48
01/16/2014,Kalami Kafenion,8.86,7384,CC,01/16/2014 13:49
01/16/2014,Hippokampos,8.07,1310,CC,01/16/2014 13:54
01/16/2014,Hippokampos,30.02,8411,CC,01/16/2014 13:55
01/16/2014,Abila Zacharo,8.43,6901,CC,01/16/2014 13:55
01/16/2014,Ouzeri Elian,8.52,2418,CC,01/16/2014 14:00
01/16/2014,Ouzeri Elian,8.47,7117,CC,01/16/2014 14:01
01/16/2014,Guy's Gyros,32.8,1877,CC,01/16/2014 14:05
01/16/2014,Octavio's Office Supplies,131.01,5368,CC,01/16/2014 15:58
01/16/2014,Abila Scrapyard,1897.05,2276,CC,01/16/2014 16:56
01/16/2014,Gelatogalore,10.62,4434,CC,01/16/2014 17:07
01/16/2014,Carlyle Chemical Inc.,1814.24,7792,CC,01/16/2014 17:17
01/16/2014,Katerina Cafe ,93.68,8411,CC,01/16/2014 18:49
01/16/2014,Guy's Gyros,25.57,7384,CC,01/16/2014 19:04
01/16/2014,Guy's Gyros,8.31,3484,CC,01/16/2014 19:09
01/16/2014,Katerina Cafe ,10.93,7889,CC,01/16/2014 19:39
01/16/2014,Guy's Gyros,37.8,4795,CC,01/16/2014 19:40
01/16/2014,Frydos Autosupply n' More,53.37,1874,CC,01/16/2014 19:45
01/16/2014,Katerina Cafe ,34.34,3547,CC,01/16/2014 19:47
01/16/2014,Katerina Cafe ,69.3,5407,CC,01/16/2014 20:05
01/16/2014,Albert's Fine Clothing,283.38,7117,CC,01/16/2014 20:08
01/16/2014,Katerina Cafe ,18.79,8129,CC,01/16/2014 20:09
01/16/2014,Guy's Gyros,28.27,6901,CC,01/16/2014 20:09
01/16/2014,Hippokampos,29.13,1321,CC,01/16/2014 20:13
01/16/2014,Guy's Gyros,111.31,9683,CC,01/16/2014 20:14
01/16/2014,Guy's Gyros,25.78,3853,CC,01/16/2014 20:17
01/16/2014,Guy's Gyros,30.76,6816,CC,01/16/2014 20:17
01/16/2014,Katerina Cafe ,13.91,9617,CC,01/16/2014 20:23
01/16/2014,Ouzeri Elian,23.89,6899,CC,01/16/2014 20:25
01/16/2014,Albert's Fine Clothing,91.71,7819,CC,01/16/2014 20:25
01/16/2014,Katerina Cafe ,35.43,2418,CC,01/16/2014 20:25
01/16/2014,Roberts and Sons,155.76,4434,CC,01/16/2014 20:25
01/16/2014,Ouzeri Elian,22.65,2681,CC,01/16/2014 20:25
01/16/2014,Ouzeri Elian,9.91,9551,CC,01/16/2014 20:28
01/16/2014,Katerina Cafe ,30.84,9405,CC,01/16/2014 20:28
01/16/2014,Guy's Gyros,11.31,7108,CC,01/16/2014 20:35
01/16/2014,Katerina Cafe ,19.44,2142,CC,01/16/2014 20:36
01/16/2014,Katerina Cafe ,30.56,8202,CC,01/16/2014 20:39
01/16/2014,Hippokampos,114,6895,CC,01/16/2014 20:42
01/16/2014,Hippokampos,27.74,2463,CC,01/16/2014 20:43
01/16/2014,Shoppers' Delight,160.69,1877,CC,01/16/2014 20:45
01/16/2014,Shoppers' Delight,16.84,1286,CC,01/16/2014 20:50
01/16/2014,Katerina Cafe ,34.58,3492,CC,01/16/2014 20:51
01/16/2014,Roberts and Sons,240.66,7354,CC,01/16/2014 20:52
01/16/2014,Frydos Autosupply n' More,130.01,4948,CC,01/16/2014 20:54
01/16/2014,Hippokampos,12.47,8332,CC,01/16/2014 20:58
01/16/2014,Hippokampos,20.84,7688,CC,01/16/2014 21:13
01/16/2014,Ouzeri Elian,29.99,9241,CC,01/16/2014 21:16
01/17/2014,Brew've Been Served,52.56,7384,CC,01/17/2014 07:29
01/17/2014,Hallowed Grounds,3.25,1310,CC,01/17/2014 07:31
01/17/2014,Hallowed Grounds,14.58,7889,CC,01/17/2014 07:33
01/17/2014,Brew've Been Served,11.69,5368,CC,01/17/2014 07:36
01/17/2014,Coffee Cameleon,10.27,3547,CC,01/17/2014 07:38
01/17/2014,Hallowed Grounds,15.98,9617,CC,01/17/2014 07:39
01/17/2014,Hallowed Grounds,10.52,8129,CC,01/17/2014 07:41
01/17/2014,Brew've Been Served,8.07,4948,CC,01/17/2014 07:50
01/17/2014,Coffee Cameleon,6.81,7253,CC,01/17/2014 07:51
01/17/2014,Hallowed Grounds,18.6,1874,CC,01/17/2014 07:52
01/17/2014,Coffee Cameleon,9.16,6816,CC,01/17/2014 07:52
01/17/2014,Hallowed Grounds,9.72,5010,CC,01/17/2014 07:56
01/17/2014,Brew've Been Served,10.52,7354,CC,01/17/2014 07:57
01/17/2014,Hallowed Grounds,5.52,6691,CC,01/17/2014 07:59
01/17/2014,Brew've Been Served,19.39,4795,CC,01/17/2014 07:59
01/17/2014,Brew've Been Served,13.66,3484,CC,01/17/2014 08:03
01/17/2014,Hallowed Grounds,38.22,3492,CC,01/17/2014 08:03
01/17/2014,Hallowed Grounds,9.4,9551,CC,01/17/2014 08:04
01/17/2014,Brew've Been Served,16.62,9405,CC,01/17/2014 08:04
01/17/2014,Coffee Cameleon,7.49,2418,CC,01/17/2014 08:07
01/17/2014,Kronos Mart,286.24,1415,CC,01/17/2014 08:08
01/17/2014,Brew've Been Served,9.3,8202,CC,01/17/2014 08:09
01/17/2014,Brew've Been Served,18.15,5407,CC,01/17/2014 08:12
01/17/2014,Hallowed Grounds,6.39,2681,CC,01/17/2014 08:12
01/17/2014,Coffee Cameleon,14.99,4434,CC,01/17/2014 08:13
01/17/2014,Brew've Been Served,3.09,3853,CC,01/17/2014 08:15
01/17/2014,Brew've Been Served,5.29,6901,CC,01/17/2014 08:17
01/17/2014,Brew've Been Served,14.58,8411,CC,01/17/2014 08:19
01/17/2014,Brew've Been Served,15.46,7819,CC,01/17/2014 08:22
01/17/2014,Brew've Been Served,51.04,1286,CC,01/17/2014 08:23
01/17/2014,Stewart and Sons Fabrication,1753.17,9735,CC,01/17/2014 11:32
01/17/2014,Coffee Shack,19.16,7117,CC,01/17/2014 12:00
01/17/2014,Bean There Done That,19.67,1415,CC,01/17/2014 12:00
01/17/2014,Bean There Done That,8.21,9635,CC,01/17/2014 12:00
01/17/2014,Brewed Awakenings,8.16,7688,CC,01/17/2014 12:00
01/17/2014,Jack's Magical Beans,7.57,6899,CC,01/17/2014 12:00
01/17/2014,Brewed Awakenings,88.69,2540,CC,01/17/2014 12:00
01/17/2014,Bean There Done That,19.56,1877,CC,01/17/2014 12:00
01/17/2014,Brewed Awakenings,6,8332,CC,01/17/2014 12:00
01/17/2014,Bean There Done That,18.72,1321,CC,01/17/2014 12:00
01/17/2014,Bean There Done That,5.77,6895,CC,01/17/2014 12:00
01/17/2014,Jack's Magical Beans,19.11,9241,CC,01/17/2014 12:00
01/17/2014,Abila Zacharo,68.78,8332,CC,01/17/2014 13:11
01/17/2014,Kalami Kafenion,140.78,7253,CC,01/17/2014 13:16
01/17/2014,Hippokampos,38.21,2418,CC,01/17/2014 13:16
01/17/2014,Gelatogalore,15.84,8156,CC,01/17/2014 13:17
01/17/2014,Guy's Gyros,8.64,7688,CC,01/17/2014 13:18
01/17/2014,Guy's Gyros,22.18,3484,CC,01/17/2014 13:21
01/17/2014,Hippokampos,14.57,4795,CC,01/17/2014 13:27
01/17/2014,Abila Zacharo,15.95,5010,CC,01/17/2014 13:28
01/17/2014,Hippokampos,15.77,6816,CC,01/17/2014 13:31
01/17/2014,Gelatogalore,23.23,9635,CC,01/17/2014 13:33
01/17/2014,Kalami Kafenion,105.32,2463,CC,01/17/2014 13:37
01/17/2014,Ouzeri Elian,14.01,1415,CC,01/17/2014 13:38
01/17/2014,Guy's Gyros,39.14,3853,CC,01/17/2014 13:38
01/17/2014,Hippokampos,52.31,1286,CC,01/17/2014 13:38
01/17/2014,Kalami Kafenion,39.43,5407,CC,01/17/2014 13:38
01/17/2014,Kalami Kafenion,27.7,9405,CC,01/17/2014 13:39
01/17/2014,Gelatogalore,37.3,1310,CC,01/17/2014 13:40
01/17/2014,Abila Zacharo,14.51,2142,CC,01/17/2014 13:41
01/17/2014,Katerina Cafe ,21.01,3547,CC,01/17/2014 13:42
01/17/2014,Abila Zacharo,79.67,7354,CC,01/17/2014 13:45
01/17/2014,Gelatogalore,18.1,2681,CC,01/17/2014 13:47
01/17/2014,Katerina Cafe ,13.11,1321,CC,01/17/2014 13:48
01/17/2014,Chostus Hotel,114.22,9683,CC,01/17/2014 13:49
01/17/2014,Kalami Kafenion,20.02,1874,CC,01/17/2014 13:51
01/17/2014,Gelatogalore,34.59,7819,CC,01/17/2014 13:51
01/17/2014,Hippokampos,108.35,9617,CC,01/17/2014 13:52
01/17/2014,Kalami Kafenion,24.21,8411,CC,01/17/2014 13:53
01/17/2014,Katerina Cafe ,35.52,4434,CC,01/17/2014 13:53
01/17/2014,Chostus Hotel,159.62,2540,CC,01/17/2014 13:54
01/17/2014,Guy's Gyros,32.31,6901,CC,01/17/2014 13:55
01/17/2014,Gelatogalore,21.62,3492,CC,01/17/2014 13:57
01/17/2014,Hippokampos,21.81,1877,CC,01/17/2014 13:58
01/17/2014,Kalami Kafenion,27.73,7108,CC,01/17/2014 13:58
01/17/2014,Guy's Gyros,15.12,8202,CC,01/17/2014 14:00
01/17/2014,Guy's Gyros,21.1,7117,CC,01/17/2014 14:05
01/17/2014,Abila Zacharo,51.95,5368,CC,01/17/2014 14:06
01/17/2014,Katerina Cafe ,70.72,4948,CC,01/17/2014 14:15
01/17/2014,Ouzeri Elian,26.1,8129,CC,01/17/2014 14:32
01/17/2014,Katerina Cafe ,22.18,3492,CC,01/17/2014 19:24
01/17/2014,Guy's Gyros,19.68,6816,CC,01/17/2014 19:29
01/17/2014,Hippokampos,19.76,7117,CC,01/17/2014 19:40
01/17/2014,Ouzeri Elian,38.6,6899,CC,01/17/2014 19:40
01/17/2014,Albert's Fine Clothing,1239.41,1321,CC,01/17/2014 19:44
01/17/2014,Guy's Gyros,16.83,6901,CC,01/17/2014 19:46
01/17/2014,Guy's Gyros,35.1,4795,CC,01/17/2014 19:53
01/17/2014,Katerina Cafe ,34.93,8129,CC,01/17/2014 19:57
01/17/2014,Frydos Autosupply n' More,124.52,4948,CC,01/17/2014 19:57
01/17/2014,Hippokampos,8.92,2540,CC,01/17/2014 20:03
01/17/2014,Shoppers' Delight,155.01,7384,CC,01/17/2014 20:05
01/17/2014,Katerina Cafe ,21.22,1310,CC,01/17/2014 20:07
01/17/2014,Ouzeri Elian,70.21,9241,CC,01/17/2014 20:07
01/17/2014,Guy's Gyros,37.55,3484,CC,01/17/2014 20:16
01/17/2014,Katerina Cafe ,36.12,8202,CC,01/17/2014 20:19
01/17/2014,Katerina Cafe ,19.09,7253,CC,01/17/2014 20:20
01/17/2014,Guy's Gyros,8.31,7819,CC,01/17/2014 20:21
01/17/2014,Shoppers' Delight,289.33,1286,CC,01/17/2014 20:21
01/17/2014,Guy's Gyros,8.54,3853,CC,01/17/2014 20:24
01/17/2014,Katerina Cafe ,72.13,7889,CC,01/17/2014 20:24
01/17/2014,Ouzeri Elian,35.81,9551,CC,01/17/2014 20:28
01/17/2014,Ouzeri Elian,26.4,2681,CC,01/17/2014 20:35
01/17/2014,General Grocer,98.03,7108,CC,01/17/2014 20:41
01/17/2014,Frydos Autosupply n' More,260.08,7354,CC,01/17/2014 20:41
01/17/2014,Hippokampos,11.93,7688,CC,01/17/2014 20:54
01/17/2014,Katerina Cafe ,38.21,2142,CC,01/17/2014 20:58
01/17/2014,Guy's Gyros,29.71,9683,CC,01/17/2014 20:59
01/17/2014,Katerina Cafe ,33.73,5407,CC,01/17/2014 21:05
01/17/2014,Katerina Cafe ,27.49,9405,CC,01/17/2014 21:06
01/17/2014,Guy's Gyros,55.4,4434,CC,01/17/2014 21:07
